candle_rep,price_close,volatility_up,RSI,SMA_20,SMA_8,day,volatility
0.06651657797790755,4106.97,0.8047774983919007,66.8845,3979.0615,4019.8675,7,2.1441241252948173
-0.07402014614109027,4103.95,0.22230392574610872,66.4384,3990.6785,4032.11,1,0.8168999681031541
1.0267060578582698,4144.56,0.3446729263560081,69.3943,4003.77,4051.1575,2,2.235255116467269
17.1973246729432,4857.29,0.9820148918818449,88.5141,4053.3345,4166.3038,3,18.275852084911712
1.5525437547223966,4932.6,7.049549224963403,89.2764,4106.1085,4289.31,4,10.736866377473401
-0.6878739161373698,4898.66,2.1589063757579643,86.4904,4154.8535,4396.8863,5,5.313233007405844
2.170194176342811,5004.95,0.47502980419055973,87.7768,4204.802,4519.0288,6,3.013081181715749
0.7778283942329267,5043.89,3.2190067453086475,88.2194,4257.9395,4636.6088,7,5.522721460311368
2.5426065088346794,5170.27,1.2639649985025905,89.5429,4317.0625,4769.5212,1,4.125289811525822
1.2887141290493378,5236.9,1.3171459130761132,90.1699,4378.131,4911.14,2,5.1447990143648195
-1.687162825148235,5150.0,0.0003817974259127261,83.166,4433.479,5036.82,3,3.087213986003294
3.0728155339805827,5308.25,2.20873786407767,85.3913,4499.8595,5093.19,4,5.572815533980583
-5.472827090390473,5017.37,0.4674200148459154,67.6809,4551.3815,5103.7863,5,7.642816502319204
0.610678502880998,5048.01,0.649144870719116,68.4238,4603.4815,5122.455,6,4.372011631591843
-0.03526847632256282,5045.22,1.0303150386368138,68.2699,4656.1335,5127.4888,7,1.8823063205864872
1.6612348809795119,5131.3,0.4297219388007727,70.4762,4715.8925,5138.415,1,3.03103547335783
-2.0721925133689827,5024.95,0.7035281645125654,64.5083,4769.7125,5120.25,2,4.236369872624376
2.9606264738952714,5173.72,0.47761669270340995,68.5237,4826.496,5112.3525,3,3.8563567796694627
0.5624579606163351,5202.82,0.5330787131889612,69.2563,4885.2465,5118.955,4,1.615858608506055
1.0770008515284213,5258.44,0.5489763398117488,70.662,4943.006,5112.7288,5,1.6953681082421381
0.004564091251410898,5258.68,1.1661253147321204,70.6682,5000.5915,5142.8925,6,2.757471797719476
0.6284847147953341,5291.73,0.792784501053506,71.564,5059.9805,5173.3575,7,1.9647516106703529
-0.6947029138980169,5256.14,0.4050701787863483,69.1161,5115.5595,5199.7225,1,2.8216992164990593
1.8969416499759477,5357.14,0.8152303130248482,72.0391,5140.552,5227.9525,2,3.6453310660572344
2.541841355648724,5493.31,1.9915477288254477,75.4172,5168.5875,5286.4975,3,4.995015997341868
-1.3824666585320076,5415.0,1.662565949906299,70.167,5194.4045,5316.6575,4,4.532035673504018
-3.6029547553093324,5219.9,1.4190212373037885,59.1239,5205.152,5318.7925,5,7.199261311172671
1.793516675701615,5314.1,3.752535691230859,62.216,5218.6625,5325.75,6,6.673345503374219
-0.3633113828786529,5295.69,0.517403574788335,61.2409,5224.9335,5330.3763,7,1.5960489181561603
0.2233892089605101,5307.52,0.6133289524122365,61.6568,5228.4645,5332.35,1,1.5204817502535164
-1.3497658108293906,5238.14,0.4179057254402624,57.7441,5232.8715,5330.1,2,2.885225648375362
1.5782319678359125,5320.81,0.36596959989613037,60.9259,5233.4995,5325.5588,3,2.822184974055675
1.1510840032018441,5383.2,0.3532546402251845,63.1793,5251.791,5311.795,4,1.6121940495383298
2.0372640808441087,5492.87,0.8383489374349848,66.8034,5274.034,5321.5288,5,3.120820329915292
5.057135733537632,5772.69,1.2977700775823076,73.8702,5310.4075,5390.6275,6,6.668656423061038
1.019474510537861,5829.45,1.2225722712637495,75.0313,5345.315,5455.0463,7,5.416229105364765
-0.9298727407145669,5775.62,0.1727323095184544,71.7739,5382.8485,5515.0375,1,2.4683395570711264
-0.4397922808573494,5747.79,0.5511693728586274,70.08,5411.552,5570.0713,2,3.219369567552019
1.6768928959011615,5846.34,3.1664788379664364,72.5505,5443.728,5646.0963,3,4.881285304839025
2.4109100736529148,5987.29,0.46918242866477644,75.6477,5480.1705,5729.4063,4,4.148236332474683
3.7169306424617474,6209.18,0.25673747966311583,79.558,5527.6955,5832.6538,5,4.022944346263194
2.6309390574803357,6373.33,1.539303859129303,81.8764,5581.7755,5942.7113,6,4.78135894813968
10.996743611140747,7076.22,4.2002083084973485,88.1001,5672.7795,6105.6525,7,15.233186304343727
-1.5393768441997357,6967.31,6.296281641097531,83.3254,5753.288,6247.885,1,10.90663968435214
11.803123887810987,7790.71,4.438566983915593,88.4306,5868.158,6499.7713,2,17.651516021262186
1.9490431806578632,7947.56,5.367629515035361,89.1143,5994.786,6774.7425,3,9.831674709644641
2.8269685321814473,8169.87,0.9959397175171123,90.015,6142.2845,7065.1838,4,5.0218620913601315
-3.7028649492966137,7866.59,1.84745405847415,80.2589,6269.909,7300.0963,5,7.528387529562693
-6.524736708999105,7355.26,0.7158770160649758,67.0619,6372.8875,7443.3563,6,12.861131550821167
-1.3300649329461276,7257.45,1.3965477860802071,64.8647,6470.384,7553.8713,7,4.097600635189964
12.279464044578438,8148.48,1.7445833999327656,73.411,6615.901,7687.9038,1,14.220263127435476
-2.5747612279913694,7938.15,0.09928890001644766,69.1361,6746.768,7809.2588,2,7.401011789482983
-0.4068205756215065,7904.87,1.3249071456289132,68.4568,6872.8515,7823.5288,3,3.4183511482696542
-3.4923233406878036,7628.43,1.4108454952128469,62.926,6979.6295,7783.6375,4,6.9707305224379095
2.9328246676630227,7851.51,1.1729463279058094,65.3583,7083.5705,7743.8425,5,6.292508980308864
1.463958369161588,7964.87,2.103580277581387,66.5589,7190.3415,7756.1275,6,4.6369722100140764
0.7645156268048723,8025.41,0.8335718913380885,67.2125,7302.831,7839.8963,7,2.3034658711384997
7.371681415929207,8614.43,1.5651252648635137,72.7853,7446.163,8009.5188,1,11.299763180855042
1.6694262087607004,8756.32,1.7648684360246802,73.9346,7591.662,8085.4988,2,3.7076170328381597
-0.42136436134965716,8715.64,0.5252201651638538,72.983,7728.0795,8182.685,3,3.288881373592983
-0.8166922301238919,8645.68,0.3800676160135369,71.2837,7849.9045,8275.2863,4,3.9394874536387445
-4.359683108772326,8269.54,4.947204071011394,62.8154,7944.715,8355.425,5,12.366391025270342
3.4824787410337317,8555.0,0.4717494647457996,66.1062,8018.654,8443.3613,6,5.872676029079121
-0.1277615429573383,8544.07,0.8299240210403273,65.8659,8097.492,8515.7613,7,2.1465809468147214
2.116768674444994,8725.98,1.0391920515851316,67.9543,8144.2555,8603.3325,1,3.402885864413531
-6.9926655970662415,8115.82,0.8589273435709458,55.6545,8152.6685,8541.0063,2,8.252922301168928
-5.281517461303211,7687.03,0.0,48.9494,8128.5265,8407.345,3,7.819943171596634
1.1637769544584136,7776.5,1.5636708017650465,50.295,8124.022,8289.9525,4,4.213845641495297
0.11082426511426845,7786.7,1.0469164626745968,50.4553,8145.594,8182.58,5,5.445431263242345
2.4777947421339395,7980.53,1.534111410876567,53.5234,8181.748,8146.4538,6,4.654982234509612
-1.069314971662899,7893.62,0.8235429768866546,51.9694,8169.005,8063.7813,7,3.680313425091549
-3.383667203696381,7628.13,0.5030853877253277,47.4383,8153.504,7949.2888,1,5.425266741648176
4.656528881413088,7982.75,0.4883599888299944,53.2958,8157.398,7856.385,2,6.673160652737373
-1.2041097606816233,7884.9,0.36336298709434905,51.5875,8170.2215,7827.52,3,3.9815812554817747
3.078542530659878,8127.64,0.9177034585092985,55.4062,8184.028,7882.5963,4,5.212621593171762
1.1184058349041117,8218.54,1.123081238834383,56.781,8196.7115,7937.8513,5,3.688524590163934
5.276737857271512,8650.0,0.4187945144125662,62.6646,8227.941,8045.7638,6,6.573284780269802
1.824323074646759,8808.7,0.650685248205952,64.575,8237.6545,8149.285,7,3.4373381667529843
1.6180197644473693,8953.33,4.309157996406672,66.2688,8247.505,8281.7488,1,6.503404356259441
4.031721210767331,9313.96,1.452474031051054,70.107,8277.421,8492.4775,2,5.517703563051491
-2.4761252259150157,9081.55,0.26019825754152254,64.9758,8299.2145,8629.8275,3,4.148997060822826
1.9105986916935471,9255.49,0.5341352151570664,66.9268,8348.512,8801.1513,4,3.787724469470831
2.845978283422096,9517.12,0.7875717546164932,69.6642,8396.618,8974.8363,5,4.482502247734967
6.742970731430577,10159.86,0.15896096473440177,75.1135,8477.4075,9217.5013,6,6.901931696164978
5.606770172029924,10729.5,4.237263111893274,78.7559,8577.5835,9477.4388,7,12.187963219965635
1.6503868021250787,10906.07,4.535091807251372,79.7455,8717.096,9739.61,1,7.8055736788144205
1.3812643556957387,11056.59,0.7980964519367781,80.5761,8885.574,10002.5175,2,4.793988602551817
6.90674015141307,11820.86,0.26353940474822596,84.1339,9087.792,10315.88,3,7.452178088968515
10.764654927385179,13093.8,7.412056900775556,88.0575,9353.147,10817.4112,4,18.855826103433806
-13.500829873617956,11329.99,2.8985263826519136,64.3217,9520.62,11076.7237,5,22.544314640436454
9.449611164705347,12400.63,0.7005301858165878,69.6666,9745.9705,11437.1625,6,13.213780418164541
-4.061639099029104,11903.13,0.2779062888387852,64.8081,9959.7205,11655.0713,7,7.790080808829815
-8.813060094277713,10854.1,2.3260268517608464,55.9481,10103.288,11670.6463,1,11.878976370080805
-2.1113680544678974,10624.93,3.944868759270693,54.2047,10240.2895,11635.5037,2,11.537391400484614
2.0513134241263513,10842.85,0.9025967303221644,55.6208,10376.05,11608.7863,3,11.4048132217715
10.097021847896452,11940.0,0.4784702230893872,61.9933,10562.123,11623.6788,4,10.611822244024411
-6.652680067001675,11145.67,0.5025125628140703,55.7516,10686.9065,11380.1625,5,7.914572864321608
-1.5695781411077172,10970.73,2.3431520940419,54.4513,10795.008,11335.255,6,5.4764765150950945
2.495627098241642,11256.49,3.719675371799088,56.2464,10910.166,11192.2375,7,6.378290375245505
1.3307037298615376,11406.24,1.170528896765856,57.1984,11014.78,11130.1262,1,3.9411182033411882
7.2620508326029825,12238.6,0.871428571428574,62.1305,11172.6325,11303.1887,2,9.798685363716045
2.490562646054283,12543.41,2.053502851633354,63.7767,11337.0285,11542.9987,3,5.9380157861193235
-3.5075080627102295,12108.37,4.7700483961840865,59.7824,11466.591,11701.1887,4,12.57583569682775
-6.3198963339447785,11342.89,0.02989731675710727,53.4403,11525.7425,11626.55,5,9.181697226074089
3.6528641755885647,11757.22,1.1265216594022034,56.1518,11577.1285,11702.9937,6,7.158675750779345
-3.414582698971348,11355.76,0.3636914168485426,52.935,11599.613,11751.1225,7,8.250079525602137
-10.405273790087517,10174.18,0.847321804402686,44.8003,11555.4925,11615.8337,1,11.879412950937759
6.5316320332449305,10838.72,2.5680693677524937,49.5006,11506.3855,11544.8937,2,12.187714390742055
-12.868915558558513,9439.59,1.792726084524509,41.4902,11323.675,11195.0175,3,15.48849985877505
2.5211634572865598,9667.92,3.06548026175562,43.1082,11240.5715,10835.5812,4,9.51202364326412
9.911199458881391,10627.16,1.6634846300391164,49.4346,11151.898,10650.43,5,15.886050682293465
-1.1699521293410875,10504.29,1.3272629423896165,48.6878,11081.956,10545.605,6,6.095511749386554
2.2316286844003863,10740.23,3.1293250001427806,50.2423,11076.2625,10418.4812,7,6.843756484525658
-1.4042477516859417,10589.45,0.7227937472707782,49.2162,11074.4885,10322.6925,1,4.933767959278487
-2.359173382813276,10340.31,0.8782689574746365,47.4902,11049.3615,10343.4587,2,5.506626440607545
-4.62309099417195,9864.91,0.008604786968672947,44.2978,10945.607,10221.7325,3,5.046562532630506
-1.0289129610594459,9763.28,0.7320994487459359,43.6227,10876.4875,10262.1937,4,4.176474285285632
1.1929245959399508,9879.87,3.022819919290403,44.6646,10821.9445,10288.6875,5,4.659954524038751
-0.5884347029745515,9824.0,0.0792337699792042,44.2427,10750.32,10188.2925,6,2.5599692374635032
-3.537052117263839,9476.52,3.711929967426709,41.6099,10653.834,10059.8212,7,8.709894136807817
0.6606237841441936,9541.54,0.5638828052140845,42.3018,10518.981,9909.985,1,4.53627628464002
-0.35528855928918657,9507.64,1.964672369449786,42.0222,10367.1925,9774.7587,2,3.500483150518679
0.6850301869688563,9574.21,1.4730147112178322,42.8214,10240.4845,9678.9962,3,3.2840225174491375
5.2796866840731145,10080.53,0.30569190600520746,48.6224,10177.3665,9705.9487,4,5.794255874673622
2.921076570378731,10374.99,0.9212809247132917,51.6919,10108.255,9782.4125,5,5.9957164950652535
1.433734939759036,10523.75,1.4096385542168675,53.2127,10066.6545,9862.8975,6,3.7460240963855385
2.7852238983252224,10816.86,0.8353486162252035,56.1424,10098.7885,9987.005,7,3.8659223185651514
1.0388412163973553,10929.23,1.0240494931061364,57.2477,10103.314,10168.5937,1,4.511475603825879
8.223337807262398,11828.8,0.994694414176053,64.8783,10222.7745,10454.5012,2,9.238068836293548
-2.944294167371086,11481.69,4.232459847844469,60.3986,10313.463,10701.2575,3,9.332206255283177
4.29675422346362,11975.03,1.4469995270731,64.1839,10380.8565,11001.36,4,6.604689727731718
0.2065128801239876,11999.77,0.5029628293517145,64.3678,10455.6305,11241.265,5,4.501028806584362
-0.9519624951122111,11879.99,0.42945864532518896,62.6892,10512.6185,11429.39,6,2.88206687082141
-4.803627615534707,11309.31,0.8840082222360681,55.2911,10548.6115,11527.585,7,6.018528650721635
2.128613416993534,11549.97,0.44238162776632783,57.5654,10609.0945,11619.2237,1,4.314082997619641
-1.239266908627031,11396.08,0.3363353057609402,55.6171,10685.653,11677.58,2,2.968780873345186
-4.436080660797407,10892.71,0.5071786705970557,49.6927,10742.1245,11560.5687,3,5.857953124794371
-7.738567347448351,10050.37,0.03782120484404244,41.6897,10750.6495,11381.6537,4,8.89881542517643
2.374601697039137,10293.93,1.6515898304949868,44.4743,10774.146,11171.5162,5,5.459883283806524
0.33767870895436564,10331.54,1.9859625882679692,44.9118,10816.897,10962.9875,6,7.633753108984669
-1.1143967515716953,10216.02,1.2969514526456376,43.771,10850.621,10754.9912,7,4.502306132424748
0.8881123330445856,10306.78,1.8913376500702264,44.954,10890.578,10629.675,1,4.1111779993245925
5.912671729653216,10915.54,0.1403043031504344,52.2156,10957.6445,10550.3712,2,6.514544200221806
-1.412952954401981,10760.51,0.32277481898314997,50.3924,10991.6435,10470.925,3,3.5727865004448036
-5.742664613480221,10142.57,0.4053711208855248,43.8241,10980.0225,10377.1575,4,8.792612989533016
-0.4037148869618089,10099.88,0.9977496888811782,43.4032,10958.829,10383.3462,5,4.733345035214115
2.8678501767344198,10389.55,0.54901533678552,47.1148,10937.4635,10395.2987,6,4.210041683581017
-2.443262329421182,10134.35,0.30091950836336967,44.355,10897.7195,10370.65,7,5.096378954502049
0.07972679757780445,10142.69,1.8778226295831757,44.4695,10813.414,10361.4838,1,4.2037138084248
2.2633049023483855,10372.25,2.2848968074544325,47.6612,10757.942,10369.6675,2,4.595132060626912
-1.8175946633762732,10185.05,0.1685046656898238,45.3711,10668.443,10278.3563,3,3.2775507056373874
-4.562184790622928,9721.0,1.1124430450956144,40.2127,10554.5045,10148.4175,4,6.8526530848671
-2.2894763913177605,9498.44,0.030861022528546445,37.9823,10435.427,10067.9013,5,4.1559510338442545
0.9004096216342614,9584.54,1.1733854370086896,39.383,10349.1885,10003.4838,6,3.638168609149797
0.04915076658498311,9587.47,1.0126518873477044,39.4332,10251.0635,9903.2238,7,2.7524429287595664
1.4208331855905967,9724.98,1.0952429620575845,41.8633,10167.5085,9852.0525,1,3.232958657758996
6.339325290350578,10340.0,1.131269417982453,51.2789,10139.873,9876.7163,2,7.584647234200537
2.662282398452618,10615.28,1.5253384912959318,54.807,10168.1185,9907.095,3,4.845261121856867
-0.42245225856000534,10567.02,1.7635944722173762,54.0678,10181.773,9954.8413,4,4.043687010276253
-0.013534079379744414,10564.49,3.1618638036252396,54.0267,10193.4205,10060.2775,5,4.258976028590033
-2.5030459721692306,10298.73,3.244682210670527,49.745,10197.556,10160.3138,6,7.155738876639791
1.5261134646960648,10455.88,0.9915804989168626,52.1594,10205.011,10269.2313,7,2.6161528968191194
-0.7146204535238416,10381.18,1.3064394265438686,50.9074,10178.293,10368.445,1,3.677349630352241
-0.7525112606971709,10303.12,0.951331440174779,49.5685,10155.4235,10440.7125,2,3.963881000728237
-1.9842602532569542,10098.15,0.7998967248980339,46.137,10153.2025,10410.4812,3,4.193027377608325
0.5955522722388805,10158.33,1.3336053292718801,47.2907,10156.125,10353.3625,4,4.089841842944131
2.5225544481358457,10415.01,0.33271810015995346,52.0122,10157.398,10334.3612,5,4.024215577703945
-0.7004313966093237,10342.06,0.23034063337432972,50.6243,10167.7835,10306.5575,6,2.7460367296814883
-0.08806927213790589,10335.02,0.7333627864305706,50.4842,10177.4,10311.0937,7,1.910842187791529
-0.29807961241907355,10302.01,0.2631423591452907,49.7889,10173.888,10291.86,1,1.043762538941492
-0.5049818796623294,10251.31,0.5013908111350286,48.68,10177.201,10275.6262,2,2.6884486001626655
-0.6035310370665287,10187.82,0.2470321024656351,47.2603,10200.542,10261.2137,3,1.4340935521889442
-0.2992889311193719,10156.99,0.6924185372633946,46.5505,10233.4695,10268.5688,4,1.551119609559974
0.865266368726755,10244.29,0.7946705578053578,48.8915,10266.457,10279.3138,5,6.616511149116667
-0.7332311567109596,10168.59,0.3641262434471848,46.9704,10295.513,10248.5113,6,2.143854271405845
-1.7853208915884533,9986.39,0.08635001062164784,42.6286,10308.5835,10204.0525,7,2.721303865490688
0.43785020755823567,10028.87,0.6021942584738257,43.93,10293.027,10165.7838,1,2.353795386148437
-3.2488868723231263,9702.25,0.2187863044161179,36.9837,10247.3755,10090.8138,2,4.3300541979746745
-12.46170971532231,8493.14,0.956381026983561,22.6841,10143.6815,9871.0425,3,20.562243614850235
-0.7943466057863737,8430.05,2.73549434837101,22.2018,10036.9595,9651.3213,4,6.05303881707081
-4.345407203990483,8063.73,0.4263319909134645,19.5961,9925.2095,9389.6638,5,8.493306682641263
1.4189885521033705,8177.91,1.0800534259979258,22.6436,9811.311,9131.3663,6,5.119991467714357
0.2609609084472243,8198.81,1.4208551055522125,23.2172,9702.1925,8885.1438,7,3.838717843049254
-1.8972166188175144,8043.82,0.3628323117113733,21.9191,9589.2275,8642.3225,1,4.136044432627823
3.062274960711375,8289.34,0.5957946249179424,28.7184,9498.787,8424.8813,2,7.7987924963695345
0.029795041477848103,8292.44,2.5037485057243813,28.8027,9405.4925,8248.655,3,3.943922595618559
0.811198323338568,8359.94,0.16846202730844642,30.7239,9302.739,8232.005,4,2.6853835978038387
-1.6272727272727376,8223.96,0.39473684210526316,29.0247,9196.834,8206.2438,5,3.9832535885167464
-1.0614717372510942,8137.13,0.09702800072466497,27.9613,9086.9395,8215.4188,6,2.765054842706423
-0.1339545218253767,8126.19,0.5692452707294586,27.823,8978.1485,8208.9538,7,2.094483408687876
-3.3626369570165697,7854.25,0.32383682659595703,24.5696,8858.2955,8165.8838,1,4.538514066354558
4.261963260473819,8190.09,1.3981642967168653,34.7216,8758.409,8184.1675,2,6.847860680050413
-0.27384315611867166,8168.39,1.6381754207759454,34.3995,8658.979,8169.0488,3,2.884326599778777
4.772488339560799,8560.74,1.3372024002575054,44.4376,8574.8015,8202.5863,4,6.792488853586985
-0.04811875521917955,8558.03,0.9559514841482615,44.3871,8494.2735,8227.3475,5,2.6801679484708814
-3.4976197209102287,8258.5,2.590496177764904,39.0963,8407.879,8231.665,6,6.627038194306506
0.5102961388722311,8300.09,1.2098644336669493,40.1628,8321.44,8252.035,7,1.8164314387953424
-0.3248622617736895,8275.01,1.7994502516267354,39.7112,8250.078,8270.6375,1,3.509644687171022
0.8816662719147838,8348.2,0.49122442370251057,41.769,8242.831,8332.3813,2,2.2458563135329053
-2.2471923573655315,8159.29,0.672588254744891,38.1495,8229.293,8328.5313,3,3.7499131409895456
-2.053607539862493,7991.74,0.2679151397791437,35.2333,8225.6935,8306.45,4,3.2375326314757378
0.9450883174776233,8070.58,0.6796730965025747,37.6486,8220.327,8245.18,5,2.4501502185110273
-1.5327028229238793,7947.01,0.5487745192182591,35.4191,8207.737,8168.8025,6,3.7046306954406707
0.014093563645651203,7948.01,1.8886633639071404,35.4524,8202.9465,8129.9913,7,2.909062538930327
3.440056252492185,8223.35,0.9264302435134113,44.0153,8199.647,8120.3988,1,5.371157012630396
-0.31714568880079197,8197.27,1.3333981893024087,43.4276,8194.8885,8110.6813,2,2.322289577848447
-2.162668592508742,8020.0,1.2285782601057804,39.5612,8177.8915,8069.6563,3,3.635230222708017
-6.869774041590711,7469.1,0.34326426485587075,30.448,8140.0245,7983.0725,4,9.321501335401482
-0.747034091213411,7412.41,0.47508101014970777,29.7256,8103.7885,7910.6563,5,2.2186068932272907
16.763913491023846,8655.02,1.9424181878768116,55.6817,8130.23,7983.7113,6,19.399898278697485
6.6327167197327235,9230.0,13.17023803472322,62.5707,8199.0175,8144.085,7,21.9460066451938
3.2495124593716174,9529.93,2.8716143011917583,65.5766,8266.0095,8341.825,1,7.807583965330438
-3.3908711271663274,9205.14,3.923813761842449,59.9609,8317.847,8464.5488,2,7.788434997895731
2.207301902883932,9407.62,1.5468604859605863,62.1378,8360.191,8615.8425,3,5.193140274541118
-2.688246336480443,9154.72,0.023597891921648035,57.9033,8390.0255,8757.6825,4,4.345732501950545
-0.14387121723570706,9140.85,2.7417462491888758,57.6712,8434.143,8966.9613,5,5.374687842062832
0.9927949886553343,9231.61,0.518441372037198,58.8341,8480.719,9194.3613,6,2.7240325308559585
0.6295903113287346,9289.52,0.912320991398914,59.5968,8531.4445,9273.6738,7,2.0314361851940186
-1.0241284843135383,9194.71,0.782789818995994,57.7115,8573.77,9269.2625,1,3.1909018983083715
2.1409324892404387,9393.35,1.3084382468906508,60.5289,8635.473,9252.19,2,4.326012400423643
-0.8915719092031833,9308.66,0.6659639708700769,58.7323,8701.319,9265.13,3,2.972509688684474
0.3364945051048936,9339.05,1.0943592046610784,59.2003,8764.7425,9256.5588,4,2.050983429901809
-1.3166066327164234,9216.2,0.38376042384968395,56.4152,8828.202,9264.2438,5,2.9338827046543803
-4.7782721944866555,8773.73,0.5100933362274799,47.7095,8869.488,9218.3538,6,6.131973084436726
0.4065541034952036,8809.41,0.8045599710043853,48.4009,8898.791,9165.5788,7,1.7680031548689703
2.6142047273412397,9039.47,1.2228152904129688,52.7405,8940.901,9134.3225,1,4.508819209052381
-3.3947408010477624,8733.27,0.3557459160014851,47.0668,8976.5645,9076.6425,2,5.018052777826934
1.014271712147443,8821.94,0.75640990409189,48.785,9044.3305,9005.2163,3,3.6686910879661396
-0.5077131822927128,8777.12,0.26162134957169053,47.9379,9112.566,8938.7738,4,1.620850813485966
-1.4908505116467776,8646.68,0.25588034916387875,45.4639,9112.149,8852.2275,5,2.4767759531713853
-2.019920475389697,8471.73,1.661041962069685,42.3099,9074.2355,8759.1688,6,4.510558175791488
0.22899988431964174,8491.02,0.613578040563665,42.7812,9022.29,8723.83,7,1.687988838026257
0.13732607523019025,8502.4,1.5617013358081906,43.0767,8987.153,8685.4538,1,3.3485891689063583
-3.71286400944623,8187.17,0.007644477688117496,37.3267,8926.1305,8578.9163,2,5.098513795930085
-0.645697184388929,8133.64,0.3924754168447957,36.4372,8875.0765,8503.9625,3,2.6339705612899187
-0.4403829438284265,8098.01,1.6039184492422507,35.8253,8822.9345,8413.4712,4,2.777166476309454
-5.813626126126134,7627.74,0.4466226094515464,28.9214,8742.741,8269.7987,5,7.837566184605653
-4.713816190534879,7268.23,1.6021678625132578,24.9612,8641.6765,8097.4925,6,12.585558857808094
0.5962937331372308,7311.57,0.4527924955594396,26.2719,8547.5195,7952.4725,7,3.6387125888971505
-5.578093583728859,6903.28,0.26384538578326056,22.3172,8423.016,7754.005,1,6.420237720726024
3.0338119164143826,7109.57,3.885667579196634,28.1982,8313.0615,7579.9012,2,12.50233687862578
0.649086707576249,7156.14,2.585938939435916,29.4958,8203.916,7451.0225,3,4.536152652816677
